wdir,temp,maxt,visibility,wspd,datetimeStr,solarenergy,heatindex,cloudcover,mint,datetime,precip,solarradiation,weathertype,snowdepth,sealevelpressure,snow,dew,humidity,precipcover,wgust,conditions,windchill,info
247.0,72.9,72.9,8.3,3.0,2022-08-01T05:00:00-04:00,,,100.0,72.9,1659330000000,0.0,,,,1015.6,,69.3,88.39,,,Overcast,,
260.0,72.9,72.9,9.9,6.6,2022-08-01T06:00:00-04:00,,,99.2,72.9,1659333600000,0.0,,,,1015.8,,68.2,85.1,,,Overcast,,
318.0,73.0,73.0,9.9,5.8,2022-08-01T07:00:00-04:00,0.1,,88.9,73.0,1659337200000,0.0,14.0,,,1016.2,,67.0,81.6,,,Overcast,,
339.0,74.7,74.7,9.9,8.1,2022-08-01T08:00:00-04:00,0.2,,83.1,74.7,1659340800000,0.0,51.0,,,1016.1,,66.8,76.52,,,Overcast,,
337.0,74.9,74.9,9.9,9.1,2022-08-01T09:00:00-04:00,0.3,,82.9,74.9,1659344400000,0.0,79.0,,,1016.6,,66.0,73.89,,,Overcast,,
334.0,77.8,77.8,9.9,6.8,2022-08-01T10:00:00-04:00,0.2,,48.2,77.8,1659348000000,0.0,53.0,,,1016.3,,66.0,67.01,,,Partially cloudy,,
299.0,79.0,79.0,9.9,8.2,2022-08-01T11:00:00-04:00,0.2,,45.6,79.0,1659351600000,0.0,60.0,,,1016.0,,65.2,62.69,,,Partially cloudy,,
291.0,81.9,81.9,9.9,7.9,2022-08-01T12:00:00-04:00,0.5,83.8,83.9,81.9,1659355200000,0.0,148.0,,,1015.7,,65.2,56.99,,,Overcast,,
281.0,82.0,82.0,9.9,9.1,2022-08-01T13:00:00-04:00,3.3,83.9,82.9,82.0,1659358800000,0.0,914.0,,,1015.3,,65.1,56.51,,16.1,Overcast,,
353.0,83.8,83.8,9.9,6.1,2022-08-01T14:00:00-04:00,0.5,86.0,84.7,83.8,1659362400000,0.0,139.0,,,1014.9,,65.9,55.01,,17.2,Overcast,,
301.0,86.7,86.7,9.9,10.9,2022-08-01T15:00:00-04:00,0.4,88.2,83.9,86.7,1659366000000,0.0,99.0,,,1014.1,,64.2,47.26,,,Overcast,,
347.0,86.9,86.9,9.9,0.5,2022-08-01T16:00:00-04:00,0.2,88.8,83.9,86.9,1659369600000,0.0,60.0,,,1013.3,,65.1,48.35,,,Overcast,,
262.0,88.6,88.6,9.9,6.0,2022-08-01T17:00:00-04:00,0.2,91.2,49.8,88.6,1659373200000,0.0,55.0,,,1012.7,,66.1,47.4,,,Partially cloudy,,
177.0,85.9,85.9,9.9,8.8,2022-08-01T18:00:00-04:00,0.1,88.7,48.4,85.9,1659376800000,0.0,25.0,,,1011.8,,67.0,53.39,,,Partially cloudy,,
191.0,84.8,84.8,9.9,9.0,2022-08-01T19:00:00-04:00,0.0,88.2,82.9,84.8,1659380400000,0.0,9.0,,,1012.2,,68.1,57.46,,,Overcast,,
191.0,83.7,83.7,9.9,8.9,2022-08-01T20:00:00-04:00,0.0,87.5,79.3,83.7,1659384000000,0.0,9.0,,,1012.1,,69.3,62.01,,,Overcast,,
203.0,82.5,82.5,9.9,7.5,2022-08-01T21:00:00-04:00,,86.5,79.3,82.5,1659387600000,0.0,,,,1012.2,,70.1,66.25,,,Overcast,,
169.0,81.3,81.3,9.9,9.7,2022-08-01T22:00:00-04:00,,85.4,47.6,81.3,1659391200000,0.0,,,,1012.4,,71.0,70.99,,,Partially cloudy,,
177.0,80.3,80.3,9.9,7.6,2022-08-01T23:00:00-04:00,,83.9,47.8,80.3,1659394800000,0.0,,,,1012.4,,71.1,73.54,,,Partially cloudy,,
220.0,78.7,78.7,9.9,3.6,2022-08-02T00:00:00-04:00,,,93.2,78.7,1659398400000,0.01,,"Thunderstorm, Light Rain",,1012.0,,73.0,82.74,,,"Rain, Overcast",,
201.0,74.8,74.8,9.9,4.9,2022-08-02T01:00:00-04:00,,,52.9,74.8,1659402000000,0.46,,,,1011.8,,69.4,83.3,,51.7,"Rain, Partially cloudy",,
223.0,74.7,74.7,9.7,6.5,2022-08-02T02:00:00-04:00,,,24.4,74.7,1659405600000,0.0,,Mist,,1011.1,,71.2,88.71,,,Clear,,
223.0,74.7,74.7,9.7,5.5,2022-08-02T03:00:00-04:00,,,24.4,74.7,1659409200000,0.0,,Mist,,1011.2,,71.2,88.93,,,Clear,,
0.0,75.4,75.4,9.9,0.0,2022-08-02T04:00:00-04:00,,,0.0,75.4,1659412800000,0.0,,,,1011.1,,71.9,89.02,,,Clear,,
151.0,75.3,75.3,9.9,3.0,2022-08-02T05:00:00-04:00,,,44.6,75.3,1659416400000,0.0,,,,1010.9,,72.8,92.19,,,Partially cloudy,,
219.0,75.4,75.4,9.9,6.2,2022-08-02T06:00:00-04:00,,,82.5,75.4,1659420000000,0.0,,,,1011.8,,71.1,86.61,,,Overcast,,
291.0,76.6,76.6,9.9,3.3,2022-08-02T07:00:00-04:00,0.0,,81.1,76.6,1659423600000,0.0,12.0,,,1012.0,,71.2,83.52,,,Overcast,,
263.0,78.8,78.8,9.9,6.7,2022-08-02T08:00:00-04:00,0.1,,79.3,78.8,1659427200000,0.0,32.0,,,1012.5,,71.2,77.42,,,Overcast,,
281.0,82.0,82.0,9.9,4.9,2022-08-02T09:00:00-04:00,0.3,85.9,79.3,82.0,1659430800000,0.0,76.0,,,1012.5,,70.1,67.29,,,Overcast,,
290.0,84.7,84.7,9.9,7.2,2022-08-02T10:00:00-04:00,0.2,89.1,45.6,84.7,1659434400000,0.0,67.0,,,1012.7,,70.0,61.51,,,Partially cloudy,,
282.0,87.0,87.0,9.9,11.2,2022-08-02T11:00:00-04:00,0.4,91.4,49.2,87.0,1659438000000,0.0,109.0,,,1012.5,,69.2,55.67,,,Partially cloudy,,
280.0,87.8,87.8,9.9,12.5,2022-08-02T12:00:00-04:00,0.5,91.5,86.7,87.8,1659441600000,0.0,137.0,,,1012.5,,68.1,52.13,,,Overcast,,
283.0,88.9,88.9,9.9,12.4,2022-08-02T13:00:00-04:00,3.2,92.7,51.0,88.9,1659445200000,0.0,888.0,,,1012.2,,68.0,50.36,,20.8,Partially cloudy,,
260.0,90.9,90.9,9.9,8.3,2022-08-02T14:00:00-04:00,1.0,94.2,49.2,90.9,1659448800000,0.0,269.0,,,1012.0,,66.9,45.44,,,Partially cloudy,,
291.0,89.9,89.9,9.9,8.1,2022-08-02T15:00:00-04:00,0.3,92.0,82.9,89.9,1659452400000,0.0,77.0,,,1011.6,,65.1,44.12,,,Overcast,,
320.0,90.8,90.8,9.9,13.4,2022-08-02T16:00:00-04:00,0.2,94.0,81.3,90.8,1659456000000,0.0,63.0,,,1011.6,,66.7,45.27,,,Overcast,,
343.0,89.0,89.0,9.9,10.2,2022-08-02T17:00:00-04:00,0.2,91.0,81.3,89.0,1659459600000,0.0,63.0,,,1011.4,,65.0,45.06,,,Overcast,,
309.0,91.7,91.7,9.9,11.1,2022-08-02T18:00:00-04:00,0.2,92.9,44.6,91.7,1659463200000,0.0,46.0,,,1011.4,,63.2,38.91,,18.3,Partially cloudy,,
291.0,90.9,90.9,9.9,12.1,2022-08-02T19:00:00-04:00,0.1,91.1,44.6,90.9,1659466800000,0.0,26.0,,,1011.5,,61.4,37.56,,,Partially cloudy,,
262.0,88.8,88.8,9.9,7.6,2022-08-02T20:00:00-04:00,0.0,89.4,44.6,88.8,1659470400000,0.0,7.0,,,1011.7,,62.3,41.35,,,Partially cloudy,,
290.0,86.5,86.5,9.9,6.7,2022-08-02T21:00:00-04:00,,87.6,48.2,86.5,1659474000000,0.0,,,,1012.3,,63.4,46.08,,,Partially cloudy,,
333.0,83.3,83.3,9.9,6.5,2022-08-02T22:00:00-04:00,,84.9,51.0,83.3,1659477600000,0.0,,,,1013.3,,64.5,53.12,,,Partially cloudy,,
340.0,82.5,82.5,9.9,6.5,2022-08-02T23:00:00-04:00,,84.1,24.4,82.5,1659481200000,0.0,,,,1013.6,,64.4,54.37,,,Clear,,
349.0,79.7,79.7,9.9,4.7,2022-08-03T00:00:00-04:00,,,0.0,79.7,1659484800000,0.0,,,,1013.9,,65.1,61.16,,,Clear,,
347.0,79.6,79.6,9.9,7.7,2022-08-03T01:00:00-04:00,,,24.4,79.6,1659488400000,0.0,,,,1014.3,,63.3,57.46,,,Clear,,
339.0,76.8,76.8,9.9,7.8,2022-08-03T02:00:00-04:00,,,24.4,76.8,1659492000000,0.0,,,,1014.6,,64.2,65.2,,,Clear,,
340.0,76.7,76.7,9.9,12.0,2022-08-03T03:00:00-04:00,,,24.4,76.7,1659495600000,0.0,,,,1014.6,,64.2,65.39,,,Clear,,
339.0,75.4,75.4,9.9,7.4,2022-08-03T04:00:00-04:00,,,24.4,75.4,1659499200000,0.0,,,,1014.8,,65.1,70.37,,,Clear,,
313.0,75.2,75.2,9.9,5.2,2022-08-03T05:00:00-04:00,,,0.0,75.2,1659502800000,0.0,,,,1015.1,,64.2,68.75,,,Clear,,
341.0,74.3,74.3,9.9,5.2,2022-08-03T06:00:00-04:00,,,44.6,74.3,1659506400000,0.0,,,,1015.6,,64.2,70.63,,,Partially cloudy,,
341.0,74.3,74.3,9.9,7.4,2022-08-03T07:00:00-04:00,0.1,,44.6,74.3,1659510000000,0.0,16.0,,,1016.5,,65.0,72.99,,,Partially cloudy,,
351.0,78.7,78.7,9.9,4.5,2022-08-03T08:00:00-04:00,0.1,,44.6,78.7,1659513600000,0.0,39.0,,,1017.0,,65.1,63.06,,,Partially cloudy,,
4.0,81.9,81.9,9.9,0.3,2022-08-03T09:00:00-04:00,0.3,83.4,44.6,81.9,1659517200000,0.0,70.0,,,1017.1,,64.0,54.63,,,Partially cloudy,,
23.0,83.7,83.7,9.9,0.4,2022-08-03T10:00:00-04:00,0.2,84.2,24.4,83.7,1659520800000,0.0,46.0,,,1017.2,,61.2,46.75,,,Clear,,
7.0,85.9,85.9,9.9,0.1,2022-08-03T11:00:00-04:00,0.2,85.6,24.4,85.9,1659524400000,0.0,53.0,,,1017.6,,59.5,41.07,,,Clear,,
62.0,88.0,88.0,9.9,4.3,2022-08-03T12:00:00-04:00,0.8,88.1,24.4,88.0,1659528000000,0.0,211.0,,,1017.4,,61.2,40.78,,,Clear,,
69.0,89.7,89.7,9.9,3.4,2022-08-03T13:00:00-04:00,3.4,90.3,28.2,89.7,1659531600000,0.0,934.0,,,1017.2,,62.3,40.12,,,Partially cloudy,,
88.0,90.9,90.9,9.9,3.3,2022-08-03T14:00:00-04:00,2.2,92.0,28.0,90.9,1659535200000,0.0,610.0,,,1016.6,,63.2,39.92,,,Partially cloudy,,
163.0,89.1,89.1,9.9,6.8,2022-08-03T15:00:00-04:00,0.4,91.0,48.2,89.1,1659538800000,0.0,102.0,,,1016.2,,64.9,44.74,,,Partially cloudy,,
209.0,91.0,91.0,9.9,8.4,2022-08-03T16:00:00-04:00,0.2,93.5,51.0,91.0,1659542400000,0.0,67.0,,,1015.6,,65.6,43.21,,,Partially cloudy,,
181.0,90.0,90.0,9.9,9.8,2022-08-03T17:00:00-04:00,0.2,92.4,30.8,90.0,1659546000000,0.0,62.0,,,1015.0,,65.8,44.97,,,Partially cloudy,,
184.0,89.9,89.9,9.9,7.9,2022-08-03T18:00:00-04:00,0.2,91.9,24.4,89.9,1659549600000,0.0,48.0,,,1014.7,,65.1,43.96,,,Clear,,
182.0,88.0,88.0,9.9,9.9,2022-08-03T19:00:00-04:00,0.1,91.5,24.4,88.0,1659553200000,0.0,30.0,,,1014.5,,67.8,51.29,,,Clear,,
202.0,85.8,85.8,9.9,9.8,2022-08-03T20:00:00-04:00,0.1,87.7,0.0,85.8,1659556800000,0.0,16.0,,,1014.9,,65.3,50.48,,,Clear,,
187.0,83.4,83.4,9.9,8.7,2022-08-03T21:00:00-04:00,,85.3,0.0,83.4,1659560400000,0.0,,,,1016.0,,65.3,54.59,,,Clear,,
192.0,81.4,81.4,9.9,6.5,2022-08-03T22:00:00-04:00,,84.3,0.0,81.4,1659564000000,0.0,,,,1017.3,,68.0,63.84,,,Clear,,
193.0,80.1,80.1,9.9,5.6,2022-08-03T23:00:00-04:00,,82.8,0.0,80.1,1659567600000,0.0,,,,1017.6,,68.1,66.83,,,Clear,,
179.0,80.5,80.5,9.9,7.9,2022-08-04T00:00:00-04:00,,83.5,0.0,80.5,1659571200000,0.0,,,,1017.4,,69.1,68.3,,,Clear,,
177.0,79.2,79.2,9.9,5.7,2022-08-04T01:00:00-04:00,,,0.0,79.2,1659574800000,0.0,,,,1017.3,,70.0,73.36,,,Clear,,
192.0,78.4,78.4,9.9,7.7,2022-08-04T02:00:00-04:00,,,0.0,78.4,1659578400000,0.0,,,,1017.1,,71.8,80.2,,,Clear,,
220.0,77.7,77.7,9.9,4.7,2022-08-04T03:00:00-04:00,,,0.0,77.7,1659582000000,0.0,,,,1016.8,,71.0,79.98,,,Clear,,
203.0,77.6,77.6,9.9,4.6,2022-08-04T04:00:00-04:00,,,0.0,77.6,1659585600000,0.0,,,,1016.9,,71.1,80.29,,,Clear,,
202.0,77.6,77.6,9.9,5.5,2022-08-04T05:00:00-04:00,,,0.0,77.6,1659589200000,0.0,,,,1016.8,,71.9,82.68,,,Clear,,
211.0,76.4,76.4,9.9,4.4,2022-08-04T06:00:00-04:00,0.0,,24.4,76.4,1659592800000,0.0,5.0,,,1016.9,,71.9,85.98,,,Clear,,
195.0,77.7,77.7,9.9,3.4,2022-08-04T07:00:00-04:00,0.0,,24.4,77.7,1659596400000,0.0,11.0,,,1017.8,,72.0,82.69,,,Clear,,
178.0,79.7,79.7,9.9,5.7,2022-08-04T08:00:00-04:00,0.3,,24.4,79.7,1659600000000,0.0,84.0,,,1017.9,,73.9,82.44,,,Clear,,
168.0,81.1,81.1,9.9,5.6,2022-08-04T09:00:00-04:00,0.2,86.4,24.4,81.1,1659603600000,0.0,44.0,,,1018.2,,73.7,78.3,,,Clear,,
143.0,84.9,84.9,9.9,7.8,2022-08-04T10:00:00-04:00,0.2,91.7,24.4,84.9,1659607200000,0.0,49.0,,,1018.0,,73.0,67.59,,,Clear,,
142.0,87.4,87.4,9.9,5.5,2022-08-04T11:00:00-04:00,0.2,95.8,24.4,87.4,1659610800000,0.0,56.0,,,1018.3,,73.9,64.34,,,Clear,,
160.0,90.1,90.1,9.9,5.8,2022-08-04T12:00:00-04:00,0.3,99.4,26.4,90.1,1659614400000,0.0,97.0,,,1018.2,,73.9,59.04,,,Partially cloudy,,
164.0,92.1,92.1,9.9,6.8,2022-08-04T13:00:00-04:00,3.2,101.9,48.2,92.1,1659618000000,0.0,886.0,,,1017.8,,73.8,55.27,,,Partially cloudy,,
174.0,92.2,92.2,9.9,8.8,2022-08-04T14:00:00-04:00,1.4,100.1,46.6,92.2,1659621600000,0.0,394.0,,,1017.5,,72.1,52.03,,,Partially cloudy,,
173.0,94.0,94.0,9.9,12.7,2022-08-04T15:00:00-04:00,0.3,102.1,48.2,94.0,1659625200000,0.0,93.0,,,1016.8,,71.8,48.83,,,Partially cloudy,,
173.0,93.9,93.9,9.9,13.5,2022-08-04T16:00:00-04:00,0.3,104.4,79.3,93.9,1659628800000,0.0,83.0,,,1016.4,,73.9,52.45,,18.3,Overcast,,
190.0,93.8,93.8,9.9,11.3,2022-08-04T17:00:00-04:00,0.2,101.9,79.3,93.8,1659632400000,0.0,49.0,,,1016.4,,71.8,49.1,,,Overcast,,
244.0,82.9,82.9,3.3,24.7,2022-08-04T18:00:00-04:00,0.0,84.6,82.2,82.9,1659636000000,0.02,5.0,Thunderstorm,,1017.0,,64.9,54.61,,51.0,"Rain, Overcast",,
317.0,77.7,77.7,1.8,19.7,2022-08-04T19:00:00-04:00,0.0,,95.0,77.7,1659639600000,0.21,7.0,"Thunderstorm, Light Rain",,1018.7,,68.9,74.45,,46.8,"Rain, Overcast",,
111.0,75.5,75.5,9.8,8.2,2022-08-04T20:00:00-04:00,0.0,,71.0,75.5,1659643200000,0.2,8.0,"Thunderstorm, Rain",,1018.9,,69.5,81.74,,39.1,"Rain, Partially cloudy",,
273.0,76.4,76.4,9.9,3.2,2022-08-04T21:00:00-04:00,,,85.7,76.4,1659646800000,0.03,,"Lightning Without Thunder, Light Rain",,1019.1,,69.5,79.08,,,"Rain, Overcast",,
264.0,76.7,76.7,9.9,12.7,2022-08-04T22:00:00-04:00,,,72.0,76.7,1659650400000,0.0,,"Lightning Without Thunder, Thunderstorm",,1021.6,,71.1,83.04,,26.4,Partially cloudy,,
48.0,74.7,74.7,8.8,10.8,2022-08-04T23:00:00-04:00,,,84.7,74.7,1659654000000,0.11,,"Lightning Without Thunder, Thunderstorm, Light Rain",,1021.1,,71.3,89.2,,32.2,"Rain, Overcast",,
65.0,74.3,74.3,9.9,7.9,2022-08-05T00:00:00-04:00,,,93.5,74.3,1659657600000,0.02,,Light Rain,,1020.4,,69.3,84.24,,,"Rain, Overcast",,
217.0,73.8,73.8,9.9,4.3,2022-08-05T01:00:00-04:00,,,82.3,73.8,1659661200000,0.01,,,,1020.9,,69.4,86.14,,,"Rain, Overcast",,
219.0,73.8,73.8,9.9,4.2,2022-08-05T02:00:00-04:00,,,82.5,73.8,1659664800000,0.07,,,,1020.2,,70.2,88.67,,,"Rain, Overcast",,
220.0,73.7,73.7,9.9,7.6,2022-08-05T03:00:00-04:00,,,44.6,73.7,1659668400000,0.0,,,,1020.0,,70.2,88.63,,,Partially cloudy,,
292.0,73.8,73.8,9.9,5.7,2022-08-05T04:00:00-04:00,,,45.6,73.8,1659672000000,0.0,,,,1020.5,,70.2,88.62,,,Partially cloudy,,
0.0,73.8,73.8,9.9,0.0,2022-08-05T05:00:00-04:00,,,44.6,73.8,1659675600000,0.0,,,,1020.2,,70.2,88.56,,,Partially cloudy,,
22.0,73.6,73.6,9.9,0.2,2022-08-05T06:00:00-04:00,,,79.3,73.6,1659679200000,0.0,,,,1020.1,,70.1,88.66,,,Overcast,,
256.0,74.5,74.5,9.9,3.0,2022-08-05T07:00:00-04:00,0.1,,81.1,74.5,1659682800000,0.0,16.0,,,1020.8,,70.2,86.33,,,Overcast,,
341.0,75.6,75.6,8.3,0.2,2022-08-05T08:00:00-04:00,0.1,,85.7,75.6,1659686400000,0.0,25.0,,,1021.4,,71.1,85.86,,,Overcast,,
343.0,78.9,78.9,9.9,0.2,2022-08-05T09:00:00-04:00,0.2,,82.9,78.9,1659690000000,0.0,56.0,,,1021.5,,72.0,79.29,,,Overcast,,
122.0,80.2,80.2,9.9,4.2,2022-08-05T10:00:00-04:00,0.3,84.1,65.6,80.2,1659693600000,0.0,81.0,,,1021.7,,72.1,76.43,,,Partially cloudy,,
85.0,82.9,82.9,9.9,3.0,2022-08-05T11:00:00-04:00,0.4,88.8,85.7,82.9,1659697200000,0.0,110.0,,,1021.8,,73.1,72.53,,,Overcast,,
66.0,85.8,85.8,9.9,3.0,2022-08-05T12:00:00-04:00,0.3,92.2,66.3,85.8,1659700800000,0.0,92.0,,,1021.9,,72.2,63.82,,,Partially cloudy,,
102.0,88.0,88.0,9.9,3.4,2022-08-05T13:00:00-04:00,2.8,96.7,81.3,88.0,1659704400000,0.0,777.0,,,1021.7,,74.0,63.51,,,Overcast,,
19.0,90.8,90.8,9.9,0.6,2022-08-05T14:00:00-04:00,0.6,97.8,82.9,90.8,1659708000000,0.0,171.0,,,1021.1,,71.5,53.27,,,Overcast,,
24.0,90.9,90.9,9.9,0.5,2022-08-05T15:00:00-04:00,0.4,97.8,82.9,90.9,1659711600000,0.0,112.0,,,1020.1,,71.4,52.98,,,Overcast,,
185.0,90.3,90.3,9.8,6.4,2022-08-05T16:00:00-04:00,0.1,99.5,88.9,90.3,1659715200000,0.0,41.0,"Thunderstorm, Light Rain",,1019.7,,73.7,58.3,,,Overcast,,
127.0,81.6,81.6,9.9,8.7,2022-08-05T17:00:00-04:00,0.0,83.9,98.8,81.6,1659718800000,0.04,5.0,Thunderstorm,,1020.9,,66.6,60.56,,20.8,"Rain, Overcast",,
338.0,78.0,78.0,9.9,13.1,2022-08-05T18:00:00-04:00,0.0,,65.0,78.0,1659722400000,0.0,11.0,"Lightning Without Thunder, Light Rain",,1020.8,,71.1,79.43,,,Partially cloudy,,
164.0,78.7,78.7,9.7,3.2,2022-08-05T19:00:00-04:00,0.1,,87.5,78.7,1659726000000,0.0,25.0,"Rain, Heavy Rain, Light Rain",,1021.7,,71.9,79.75,,,Overcast,,
236.0,78.6,78.6,9.9,7.9,2022-08-05T20:00:00-04:00,0.0,,84.7,78.6,1659729600000,0.0,13.0,,,1022.0,,70.1,75.39,,,Overcast,,
148.0,75.5,75.5,9.9,10.8,2022-08-05T21:00:00-04:00,0.0,,71.3,75.5,1659733200000,0.0,3.0,,,1023.6,,70.2,83.58,,,Partially cloudy,,
133.0,74.7,74.7,9.9,6.4,2022-08-05T22:00:00-04:00,,,66.4,74.7,1659736800000,0.0,,,,1023.5,,70.2,85.98,,,Partially cloudy,,
238.0,75.5,75.5,9.9,6.9,2022-08-05T23:00:00-04:00,,,89.0,75.5,1659740400000,0.0,,,,1022.7,,70.2,83.46,,,Overcast,,
271.0,75.5,75.5,9.9,8.8,2022-08-06T00:00:00-04:00,,,85.0,75.5,1659744000000,0.0,,,,1022.1,,69.4,81.28,,,Overcast,,
187.0,75.4,75.4,9.9,7.7,2022-08-06T01:00:00-04:00,,,82.5,75.4,1659747600000,0.0,,,,1022.7,,69.4,81.6,,,Overcast,,
202.0,74.6,74.6,9.9,8.7,2022-08-06T02:00:00-04:00,,,82.9,74.6,1659751200000,0.0,,,,1022.8,,69.3,83.65,,,Overcast,,
143.0,74.5,74.5,9.9,6.5,2022-08-06T03:00:00-04:00,,,79.3,74.5,1659754800000,0.0,,,,1022.4,,69.3,83.93,,,Overcast,,
204.0,73.7,73.7,9.9,3.3,2022-08-06T04:00:00-04:00,,,81.3,73.7,1659758400000,0.0,,,,1022.3,,70.1,88.54,,,Overcast,,
176.0,73.6,73.6,9.9,4.6,2022-08-06T05:00:00-04:00,,,81.2,73.6,1659762000000,0.0,,,,1022.3,,69.2,86.03,,,Overcast,,
187.0,73.6,73.6,9.9,5.8,2022-08-06T06:00:00-04:00,,,96.0,73.6,1659765600000,0.0,,,,1022.7,,70.0,88.35,,,Overcast,,
180.0,73.7,73.7,9.9,10.9,2022-08-06T07:00:00-04:00,0.0,,82.9,73.7,1659769200000,0.0,5.0,,,1023.8,,70.1,88.61,,,Overcast,,
194.0,74.7,74.7,9.9,7.7,2022-08-06T08:00:00-04:00,0.1,,84.9,74.7,1659772800000,0.0,26.0,,,1024.2,,69.3,83.34,,,Overcast,,
198.0,77.6,77.6,9.9,5.9,2022-08-06T09:00:00-04:00,0.2,,80.7,77.6,1659776400000,0.0,55.0,,,1024.7,,70.0,77.54,,,Overcast,,
216.0,80.8,80.8,9.9,7.0,2022-08-06T10:00:00-04:00,0.2,84.2,79.3,80.8,1659780000000,0.0,49.0,,,1024.5,,70.1,70.04,,,Overcast,,
200.0,82.8,82.8,9.9,15.5,2022-08-06T11:00:00-04:00,0.3,86.9,82.9,82.8,1659783600000,0.0,84.0,,,1024.4,,70.1,65.7,,25.3,Overcast,,
180.0,83.8,83.8,9.9,13.9,2022-08-06T12:00:00-04:00,0.4,89.4,83.9,83.8,1659787200000,0.0,116.0,,,1024.2,,71.9,67.48,,,Overcast,,
197.0,84.8,84.8,9.9,12.7,2022-08-06T13:00:00-04:00,3.5,90.1,87.5,84.8,1659790800000,0.0,986.0,,,1023.9,,71.2,63.84,,,Overcast,,
181.0,86.9,86.9,9.9,12.5,2022-08-06T14:00:00-04:00,0.3,93.4,86.7,86.9,1659794400000,0.0,91.0,,,1023.5,,72.1,61.57,,,Overcast,,
171.0,87.0,87.0,9.9,11.3,2022-08-06T15:00:00-04:00,0.3,95.4,85.7,87.0,1659798000000,0.0,93.0,,,1022.9,,73.9,65.22,,,Overcast,,
182.0,87.9,87.9,9.9,12.2,2022-08-06T16:00:00-04:00,0.3,95.8,81.3,87.9,1659801600000,0.0,74.0,,,1022.2,,73.2,61.84,,,Overcast,,
181.0,87.0,87.0,9.9,11.5,2022-08-06T17:00:00-04:00,0.2,95.3,81.3,87.0,1659805200000,0.0,44.0,,,1021.7,,73.9,65.13,,,Overcast,,
199.0,87.0,87.0,9.9,11.1,2022-08-06T18:00:00-04:00,0.1,93.6,79.3,87.0,1659808800000,0.0,16.0,,,1021.6,,72.1,61.5,,,Overcast,,
180.0,84.7,84.7,9.9,13.4,2022-08-06T19:00:00-04:00,0.0,91.5,79.3,84.7,1659812400000,0.0,11.0,,,1021.7,,73.3,68.68,,23.0,Overcast,,
189.0,84.5,84.5,9.9,15.0,2022-08-06T20:00:00-04:00,0.0,92.7,80.3,84.5,1659816000000,0.0,6.0,,,1022.2,,74.9,73.06,,19.7,Overcast,,
217.0,83.5,83.5,9.9,16.2,2022-08-06T21:00:00-04:00,,86.9,84.5,83.5,1659819600000,0.0,,,,1022.5,,68.5,60.65,,24.2,Overcast,,
195.0,80.6,80.6,9.9,9.8,2022-08-06T22:00:00-04:00,,83.3,64.6,80.6,1659823200000,0.0,,,,1023.1,,68.1,65.88,,,Partially cloudy,,
186.0,78.6,78.6,9.9,7.8,2022-08-06T23:00:00-04:00,,,79.3,78.6,1659826800000,0.0,,,,1023.3,,68.1,70.1,,,Overcast,,
192.0,77.7,77.7,9.9,7.5,2022-08-07T00:00:00-04:00,,,82.9,77.7,1659830400000,0.0,,,,1023.7,,69.2,75.17,,,Overcast,,
193.0,77.6,77.6,9.9,7.6,2022-08-07T01:00:00-04:00,,,79.3,77.6,1659834000000,0.0,,,,1023.6,,69.2,75.39,,,Overcast,,
193.0,76.6,76.6,9.9,6.5,2022-08-07T02:00:00-04:00,,,51.0,76.6,1659837600000,0.0,,,,1023.2,,70.0,80.26,,,Partially cloudy,,
202.0,76.5,76.5,9.9,7.7,2022-08-07T03:00:00-04:00,,,45.6,76.5,1659841200000,0.0,,,,1022.9,,70.0,80.49,,,Partially cloudy,,
202.0,76.5,76.5,9.9,8.6,2022-08-07T04:00:00-04:00,,,79.3,76.5,1659844800000,0.0,,,,1022.6,,70.1,80.49,,,Overcast,,
193.0,75.5,75.5,9.9,6.6,2022-08-07T05:00:00-04:00,,,79.3,75.5,1659848400000,0.0,,,,1022.4,,70.1,83.39,,,Overcast,,
202.0,75.5,75.5,9.9,7.6,2022-08-07T06:00:00-04:00,,,81.3,75.5,1659852000000,0.0,,,,1022.8,,70.1,83.47,,,Overcast,,
194.0,75.5,75.5,9.9,8.8,2022-08-07T07:00:00-04:00,0.0,,79.3,75.5,1659855600000,0.0,9.0,,,1023.4,,71.1,86.01,,,Overcast,,
195.0,76.7,76.7,9.9,7.8,2022-08-07T08:00:00-04:00,0.2,,81.3,76.7,1659859200000,0.0,49.0,,,1023.7,,71.9,85.06,,,Overcast,,
183.0,78.2,78.2,9.9,10.2,2022-08-07T09:00:00-04:00,0.2,,79.3,78.2,1659862800000,0.0,53.0,,,1023.6,,71.9,80.99,,,Overcast,,
174.0,81.0,81.0,9.9,11.1,2022-08-07T10:00:00-04:00,0.2,85.9,79.3,81.0,1659866400000,0.0,49.0,,,1023.2,,73.0,76.75,,,Overcast,,
181.0,84.6,84.6,9.9,13.6,2022-08-07T11:00:00-04:00,0.2,91.3,79.3,84.6,1659870000000,0.0,49.0,,,1023.1,,73.1,68.43,,,Overcast,,
171.0,85.9,85.9,9.9,15.7,2022-08-07T12:00:00-04:00,0.3,93.8,81.3,85.9,1659873600000,0.0,79.0,,,1022.7,,73.8,67.26,,,Overcast,,
173.0,88.0,88.0,9.9,14.8,2022-08-07T13:00:00-04:00,3.3,96.5,82.9,88.0,1659877200000,0.0,906.0,,,1021.9,,73.8,63.12,,17.2,Overcast,,
